"Transition","TransitionOrder","ParticipantID","BeforeSampleID","AfterSampleID","BeforeDay","AfterDay","Taxon","BeforeRelativeAbundance","AfterRelativeAbundance","HRICContribution","SimpsonDirectionContribution","PielouEntropyContribution"
"0020: day -6 to -2",1,"0020","12277.FMT.0020A","12277.FMT.0020B",-6,-2,"Flavobacteriales (order)",0,0,1.25384160081529e-07,0,0
"0020: day -6 to -2",1,"0020","12277.FMT.0020A","12277.FMT.0020B",-6,-2,"Flavobacterium (genus)",0,0,2.75845152179365e-06,0,0
"0020: day -6 to -2",1,"0020","12277.FMT.0020A","12277.FMT.0020B",-6,-2,"Flectobacillus (genus)",0,0,1.25384160081529e-07,0,0
"0020: day -6 to -2",1,"0020","12277.FMT.0020A","12277.FMT.0020B",-6,-2,"Francisellaceae (family)",0,0,1.25384160081529e-07,0,0
"0020: day -6 to -2",1,"0020","12277.FMT.0020A","12277.FMT.0020B",-6,-2,"Friedmanniella (genus)",0,0,5.01536640326118e-07,0,0
"0020: day -6 to -2",1,"0020","12277.FMT.0020A","12277.FMT.0020B",-6,-2,"Fructobacillus (genus)",0,0,3.76152480244588e-07,0,0
"0020: day -6 to -2",1,"0020","12277.FMT.0020A","12277.FMT.0020B",-6,-2,"Fusobacteriaceae (family)",0,0,8.77689120570706e-07,0,0
"0020: day -6 to -2",1,"0020","12277.FMT.0020A","12277.FMT.0020B",-6,-2,"Fusobacteriales (order)",0,0,3.76152480244588e-07,0,0
"0020: day -6 to -2",1,"0020","12277.FMT.0020A","12277.FMT.0020B",-6,-2,"Fusobacterium (genus)",0,0,3.51075648228282e-06,0,0
"0020: day -6 to -2",1,"0020","12277.FMT.0020A","12277.FMT.0020B",-6,-2,"GCA004 (order)",0,0,1.25384160081529e-07,0,0
"0020: day -6 to -2",1,"0020","12277.FMT.0020A","12277.FMT.0020B",-6,-2,"GMD14H09 (order)",0,0,2.50768320163059e-07,0,0
"0020: day -6 to -2",1,"0020","12277.FMT.0020A","12277.FMT.0020B",-6,-2,"GW-22 (order)",0,0,1.25384160081529e-07,0,0
"0020: day -6 to -2",1,"0020","12277.FMT.0020A","12277.FMT.0020B",-6,-2,"Gallionella (genus)",0,0,1.25384160081529e-07,0,0
"0020: day -6 to -2",1,"0020","12277.FMT.0020A","12277.FMT.0020B",-6,-2,"Gardnerella (genus)",0,0,2.50768320163059e-07,0,0
"0020: day -6 to -2",1,"0020","12277.FMT.0020A","12277.FMT.0020B",-6,-2,"Gemella (genus)",0,0.000197989308577337,-0.000160733239801223,-3.91997663109319e-08,0.000369897854829132
"0020: day -6 to -2",1,"0020","12277.FMT.0020A","12277.FMT.0020B",-6,-2,"Gemellaceae (family)",0,0,1.12845744073376e-06,0,0
"0020: day -6 to -2",1,"0020","12277.FMT.0020A","12277.FMT.0020B",-6,-2,"Gemellales (order)",0,0,2.50768320163059e-07,0,0
"0020: day -6 to -2",1,"0020","12277.FMT.0020A","12277.FMT.0020B",-6,-2,"Gemmata (genus)",0,0,2.50768320163059e-07,0,0
"0020: day -6 to -2",1,"0020","12277.FMT.0020A","12277.FMT.0020B",-6,-2,"Gemmataceae (family)",0,0,6.26920800407647e-07,0,0
"0020: day -6 to -2",1,"0020","12277.FMT.0020A","12277.FMT.0020B",-6,-2,"Gemmatimonadetes (phylum)",0,0,1.25384160081529e-07,0,0
"0020: day -6 to -2",1,"0020","12277.FMT.0020A","12277.FMT.0020B",-6,-2,"Geobacillus (genus)",0,0,1.25384160081529e-07,0,0
"0020: day -6 to -2",1,"0020","12277.FMT.0020A","12277.FMT.0020B",-6,-2,"Geobacter (genus)",0,0,1.00307328065224e-06,0,0
"0020: day -6 to -2",1,"0020","12277.FMT.0020A","12277.FMT.0020B",-6,-2,"Geobacteraceae (family)",0,0,3.76152480244588e-07,0,0
"0020: day -6 to -2",1,"0020","12277.FMT.0020A","12277.FMT.0020B",-6,-2,"Gluconacetobacter (genus)",0,0,1.25384160081529e-07,0,0
"0020: day -6 to -2",1,"0020","12277.FMT.0020A","12277.FMT.0020B",-6,-2,"Glycomyces (genus)",0,0,1.25384160081529e-07,0,0
"0020: day -6 to -2",1,"0020","12277.FMT.0020A","12277.FMT.0020B",-6,-2,"Gordonia (genus)",0,0,2.50768320163059e-07,0,0
"0020: day -6 to -2",1,"0020","12277.FMT.0020A","12277.FMT.0020B",-6,-2,"Granulicatella (genus)",0,0,2.50768320163059e-07,0,0
"0020: day -6 to -2",1,"0020","12277.FMT.0020A","12277.FMT.0020B",-6,-2,"HOC36 (order)",0,0,1.25384160081529e-07,0,0
"0020: day -6 to -2",1,"0020","12277.FMT.0020A","12277.FMT.0020B",-6,-2,"HTCC2207 (genus)",0,0,1.25384160081529e-07,0,0
"0020: day -6 to -2",1,"0020","12277.FMT.0020A","12277.FMT.0020B",-6,-2,"Haemophilus (genus)",0,0,7.52304960489176e-07,0,0
"0020: day -6 to -2",1,"0020","12277.FMT.0020A","12277.FMT.0020B",-6,-2,"Helcococcus (genus)",0,0,1.25384160081529e-07,0,0
"0020: day -6 to -2",1,"0020","12277.FMT.0020A","12277.FMT.0020B",-6,-2,"Helicobacter (genus)",0,0,1.25384160081529e-07,0,0
"0020: day -6 to -2",1,"0020","12277.FMT.0020A","12277.FMT.0020B",-6,-2,"Hirschia (genus)",0,0,1.25384160081529e-07,0,0
"0020: day -6 to -2",1,"0020","12277.FMT.0020A","12277.FMT.0020B",-6,-2,"Holdemania (genus)",0,0,1.00307328065224e-06,0,0
"0020: day -6 to -2",1,"0020","12277.FMT.0020A","12277.FMT.0020B",-6,-2,"Hymenobacter (genus)",0,0,3.76152480244588e-07,0,0
"0020: day -6 to -2",1,"0020","12277.FMT.0020A","12277.FMT.0020B",-6,-2,"Hyphomicrobiaceae (family)",0,0,2.50768320163059e-07,0,0
"0020: day -6 to -2",1,"0020","12277.FMT.0020A","12277.FMT.0020B",-6,-2,"Hyphomonadaceae (family)",0,0,1.00307328065224e-06,0,0
"0020: day -6 to -2",1,"0020","12277.FMT.0020A","12277.FMT.0020B",-6,-2,"JG30-KF-CM45 (order)",0,0,1.25384160081529e-07,0,0
"0020: day -6 to -2",1,"0020","12277.FMT.0020A","12277.FMT.0020B",-6,-2,"JTB36 (family)",0,0,3.76152480244588e-07,0,0
"0020: day -6 to -2",1,"0020","12277.FMT.0020A","12277.FMT.0020B",-6,-2,"Janthinobacterium (genus)",0,0,1.25384160081529e-07,0,0
"0020: day -6 to -2",1,"0020","12277.FMT.0020A","12277.FMT.0020B",-6,-2,"Jeotgalicoccus (genus)",0,0,1.25384160081529e-07,0,0
"0020: day -6 to -2",1,"0020","12277.FMT.0020A","12277.FMT.0020B",-6,-2,"Kingella (genus)",0,0,1.25384160081529e-07,0,0
"0020: day -6 to -2",1,"0020","12277.FMT.0020A","12277.FMT.0020B",-6,-2,"Klebsiella (genus)",0,0,1.62999408105988e-06,0,0
"0020: day -6 to -2",1,"0020","12277.FMT.0020A","12277.FMT.0020B",-6,-2,"Kocuria (genus)",0,0,1.25384160081529e-07,0,0
"0020: day -6 to -2",1,"0020","12277.FMT.0020A","12277.FMT.0020B",-6,-2,"Koribacteraceae (family)",0,0,6.26920800407647e-07,0,0
"0020: day -6 to -2",1,"0020","12277.FMT.0020A","12277.FMT.0020B",-6,-2,"LD1-PB3 (order)",0,0,1.25384160081529e-07,0,0
"0020: day -6 to -2",1,"0020","12277.FMT.0020A","12277.FMT.0020B",-6,-2,"Lachnobacterium (genus)",0,0,3.76152480244588e-07,0,0
"0020: day -6 to -2",1,"0020","12277.FMT.0020A","12277.FMT.0020B",-6,-2,"Lachnospira (genus)",0.00400190566936636,0,0.00350713189331073,6.44604692767558e-06,-0.00580813367737758
"0020: day -6 to -2",1,"0020","12277.FMT.0020A","12277.FMT.0020B",-6,-2,"Lachnospiraceae (family)",0.0472606002858504,0.0931429702796049,-0.0431901698211547,-0.00198381526677644,0.025124437398783
"0020: day -6 to -2",1,"0020","12277.FMT.0020A","12277.FMT.0020B",-6,-2,"Lactobacillaceae (family)",0,0,3.76152480244588e-07,0,0
"0020: day -6 to -2",1,"0020","12277.FMT.0020A","12277.FMT.0020B",-6,-2,"Lactobacillales (order)",0,0,1.88076240122294e-06,0,0
"0020: day -6 to -2",1,"0020","12277.FMT.0020A","12277.FMT.0020B",-6,-2,"Lactobacillus (genus)",0.030871843735112,0.0325582418549398,-0.00199573778540713,-0.000226689152127353,-0.0027645114743559
"0020: day -6 to -2",1,"0020","12277.FMT.0020A","12277.FMT.0020B",-6,-2,"Lactococcus (genus)",0,0,4.263061442772e-06,0,0
"0020: day -6 to -2",1,"0020","12277.FMT.0020A","12277.FMT.0020B",-6,-2,"Lautropia (genus)",0,0,2.50768320163059e-07,0,0
"0020: day -6 to -2",1,"0020","12277.FMT.0020A","12277.FMT.0020B",-6,-2,"Legionella (genus)",0,0,1.00307328065224e-06,0,0
"0020: day -6 to -2",1,"0020","12277.FMT.0020A","12277.FMT.0020B",-6,-2,"Legionellaceae (family)",0,0,2.63306736171212e-06,0,0
"0020: day -6 to -2",1,"0020","12277.FMT.0020A","12277.FMT.0020B",-6,-2,"Legionellales (order)",0,0,1.25384160081529e-07,0,0
"0020: day -6 to -2",1,"0020","12277.FMT.0020A","12277.FMT.0020B",-6,-2,"Lentzea (genus)",0,0,1.25384160081529e-07,0,0
"0020: day -6 to -2",1,"0020","12277.FMT.0020A","12277.FMT.0020B",-6,-2,"Leptotrichia (genus)",0,0,1.88076240122294e-06,0,0
"0020: day -6 to -2",1,"0020","12277.FMT.0020A","12277.FMT.0020B",-6,-2,"Leucobacter (genus)",0,0,2.50768320163059e-07,0,0
"0020: day -6 to -2",1,"0020","12277.FMT.0020A","12277.FMT.0020B",-6,-2,"Leuconostoc (genus)",0,4.39976241282971e-05,-2.62299693293462e-05,-1.93579092893491e-09,9.66981900347492e-05
"0020: day -6 to -2",1,"0020","12277.FMT.0020A","12277.FMT.0020B",-6,-2,"Leuconostocaceae (family)",0,0,2.75845152179365e-06,0,0
"0020: day -6 to -2",1,"0020","12277.FMT.0020A","12277.FMT.0020B",-6,-2,"Leucothrix (genus)",0,0,1.25384160081529e-07,0,0
"0020: day -6 to -2",1,"0020","12277.FMT.0020A","12277.FMT.0020B",-6,-2,"Limnohabitans (genus)",0,0,2.50768320163059e-07,0,0
"0020: day -6 to -2",1,"0020","12277.FMT.0020A","12277.FMT.0020B",-6,-2,"Listeriaceae (family)",0.000666984278227727,0.000923950106694239,-0.00023778177916261,-4.08815772257332e-07,0.000345732769800541
"0020: day -6 to -2",1,"0020","12277.FMT.0020A","12277.FMT.0020B",-6,-2,"Luteimonas (genus)",0,0,1.25384160081529e-07,0,0
"0020: day -6 to -2",1,"0020","12277.FMT.0020A","12277.FMT.0020B",-6,-2,"Luteolibacter (genus)",0,0,3.76152480244588e-07,0,0
"0020: day -6 to -2",1,"0020","12277.FMT.0020A","12277.FMT.0020B",-6,-2,"Lysinibacillus (genus)",0,0,3.76152480244588e-07,0,0
"0020: day -6 to -2",1,"0020","12277.FMT.0020A","12277.FMT.0020B",-6,-2,"MIZ46 (order)",0,0,1.75537824114141e-06,0,0
"0020: day -6 to -2",1,"0020","12277.FMT.0020A","12277.FMT.0020B",-6,-2,"MKC10 (order)",0,0,1.25384160081529e-07,0,0
"0020: day -6 to -2",1,"0020","12277.FMT.0020A","12277.FMT.0020B",-6,-2,"Macrococcus (genus)",0,0,7.52304960489176e-07,0,0
"0020: day -6 to -2",1,"0020","12277.FMT.0020A","12277.FMT.0020B",-6,-2,"Megamonas (genus)",0,0,2.50768320163059e-07,0,0
"0020: day -6 to -2",1,"0020","12277.FMT.0020A","12277.FMT.0020B",-6,-2,"Megasphaera (genus)",0.000381133873272987,0,0.000324808124295177,1.45263029356069e-07,-0.000657371913599419
"0020: day -6 to -2",1,"0020","12277.FMT.0020A","12277.FMT.0020B",-6,-2,"Methanobrevibacter (genus)",0,0,2.50768320163059e-07,0,0
"0020: day -6 to -2",1,"0020","12277.FMT.0020A","12277.FMT.0020B",-6,-2,"Methylacidiphilales (order)",0,0,1.25384160081529e-07,0,0
"0020: day -6 to -2",1,"0020","12277.FMT.0020A","12277.FMT.0020B",-6,-2,"Methylibium (genus)",0,0.00015399168444904,-0.000123669902063527,-2.37134388794526e-08,0.000296177306436184
"0020: day -6 to -2",1,"0020","12277.FMT.0020A","12277.FMT.0020B",-6,-2,"Methylobacillus (genus)",0,0,1.25384160081529e-07,0,0
"0020: day -6 to -2",1,"0020","12277.FMT.0020A","12277.FMT.0020B",-6,-2,"Methylobacteriaceae (family)",0,0,3.76152480244588e-07,0,0
"0020: day -6 to -2",1,"0020","12277.FMT.0020A","12277.FMT.0020B",-6,-2,"Methylobacterium (genus)",0,0,1.12845744073376e-06,0,0
"0020: day -6 to -2",1,"0020","12277.FMT.0020A","12277.FMT.0020B",-6,-2,"Methylococcales (order)",0,0,2.50768320163059e-07,0,0
"0020: day -6 to -2",1,"0020","12277.FMT.0020A","12277.FMT.0020B",-6,-2,"Microbacteriaceae (family)",0,0,6.26920800407647e-07,0,0
"0020: day -6 to -2",1,"0020","12277.FMT.0020A","12277.FMT.0020B",-6,-2,"Microbacterium (genus)",0,0,1.25384160081529e-06,0,0
"0020: day -6 to -2",1,"0020","12277.FMT.0020A","12277.FMT.0020B",-6,-2,"Micrococcaceae (family)",0,0,1.62999408105988e-06,0,0
"0020: day -6 to -2",1,"0020","12277.FMT.0020A","12277.FMT.0020B",-6,-2,"Micrococcales (order)",0,0,1.25384160081529e-07,0,0
"0020: day -6 to -2",1,"0020","12277.FMT.0020A","12277.FMT.0020B",-6,-2,"Micrococcus (genus)",0,0,2.50768320163059e-07,0,0
"0020: day -6 to -2",1,"0020","12277.FMT.0020A","12277.FMT.0020B",-6,-2,"Micromonosporaceae (family)",0,0,1.25384160081529e-07,0,0
"0020: day -6 to -2",1,"0020","12277.FMT.0020A","12277.FMT.0020B",-6,-2,"Mitsuokella (genus)",0,0,3.76152480244588e-07,0,0
"0020: day -6 to -2",1,"0020","12277.FMT.0020A","12277.FMT.0020B",-6,-2,"Mobiluncus (genus)",0,0,1.25384160081529e-07,0,0
"0020: day -6 to -2",1,"0020","12277.FMT.0020A","12277.FMT.0020B",-6,-2,"Modestobacter (genus)",0,0,1.25384160081529e-07,0,0
"0020: day -6 to -2",1,"0020","12277.FMT.0020A","12277.FMT.0020B",-6,-2,"Mogibacterium (genus)",0,0,8.77689120570706e-07,0,0
"0020: day -6 to -2",1,"0020","12277.FMT.0020A","12277.FMT.0020B",-6,-2,"Morganella (genus)",0,0,2.50768320163059e-07,0,0
"0020: day -6 to -2",1,"0020","12277.FMT.0020A","12277.FMT.0020B",-6,-2,"Moryella (genus)",0,0,1.00307328065224e-06,0,0
"0020: day -6 to -2",1,"0020","12277.FMT.0020A","12277.FMT.0020B",-6,-2,"Mucispirillum (genus)",0,0,1.25384160081529e-07,0,0
"0020: day -6 to -2",1,"0020","12277.FMT.0020A","12277.FMT.0020B",-6,-2,"Mycobacterium (genus)",0,0,6.26920800407647e-07,0,0
"0020: day -6 to -2",1,"0020","12277.FMT.0020A","12277.FMT.0020B",-6,-2,"Mycoplasma (genus)",0,0,3.76152480244588e-07,0,0
"0020: day -6 to -2",1,"0020","12277.FMT.0020A","12277.FMT.0020B",-6,-2,"Myroides (genus)",0,0,1.25384160081529e-07,0,0
"0020: day -6 to -2",1,"0020","12277.FMT.0020A","12277.FMT.0020B",-6,-2,"Myxococcales (order)",0,0,1.12845744073376e-06,0,0
"0020: day -6 to -2",1,"0020","12277.FMT.0020A","12277.FMT.0020B",-6,-2,"N1423WL (order)",0,0,1.25384160081529e-07,0,0
"0020: day -6 to -2",1,"0020","12277.FMT.0020A","12277.FMT.0020B",-6,-2,"Negativicoccus (genus)",0,0,2.50768320163059e-07,0,0
"0020: day -6 to -2",1,"0020","12277.FMT.0020A","12277.FMT.0020B",-6,-2,"Neisseria (genus)",0,0,2.50768320163059e-07,0,0
"0020: day -6 to -2",1,"0020","12277.FMT.0020A","12277.FMT.0020B",-6,-2,"Neisseriaceae (family)",0,0,2.50768320163059e-07,0,0
"0020: day -6 to -2",1,"0020","12277.FMT.0020A","12277.FMT.0020B",-6,-2,"Nitrobacter (genus)",0,0,1.25384160081529e-07,0,0
"0020: day -6 to -2",1,"0020","12277.FMT.0020A","12277.FMT.0020B",-6,-2,"Nitrospira (genus)",0,0,1.25384160081529e-07,0,0
"0020: day -6 to -2",1,"0020","12277.FMT.0020A","12277.FMT.0020B",-6,-2,"Nocardioidaceae (family)",0,0,7.52304960489176e-07,0,0
"0020: day -6 to -2",1,"0020","12277.FMT.0020A","12277.FMT.0020B",-6,-2,"Nocardioides (genus)",0,0,1.25384160081529e-07,0,0
"0020: day -6 to -2",1,"0020","12277.FMT.0020A","12277.FMT.0020B",-6,-2,"Nocardiopsaceae (family)",0,0,1.25384160081529e-07,0,0
"0020: day -6 to -2",1,"0020","12277.FMT.0020A","12277.FMT.0020B",-6,-2,"Novosphingobium (genus)",0,0,3.76152480244588e-07,0,0
"0020: day -6 to -2",1,"0020","12277.FMT.0020A","12277.FMT.0020B",-6,-2,"OD1 (phylum)",0,0,4.51382976293505e-06,0,0
"0020: day -6 to -2",1,"0020","12277.FMT.0020A","12277.FMT.0020B",-6,-2,"OP11 (phylum)",0,0,8.77689120570706e-07,0,0
"0020: day -6 to -2",1,"0020","12277.FMT.0020A","12277.FMT.0020B",-6,-2,"OPB11 (order)",0,0,1.25384160081529e-07,0,0
"0020: day -6 to -2",1,"0020","12277.FMT.0020A","12277.FMT.0020B",-6,-2,"Oceanospirillales (order)",0,0,1.25384160081529e-07,0,0
"0020: day -6 to -2",1,"0020","12277.FMT.0020A","12277.FMT.0020B",-6,-2,"Ochrobactrum (genus)",0,0,2.50768320163059e-07,0,0
"0020: day -6 to -2",1,"0020","12277.FMT.0020A","12277.FMT.0020B",-6,-2,"Odoribacter (genus)",0,0,6.26920800407647e-07,0,0
"0020: day -6 to -2",1,"0020","12277.FMT.0020A","12277.FMT.0020B",-6,-2,"Oribacterium (genus)",0,0,1.25384160081529e-07,0,0
"0020: day -6 to -2",1,"0020","12277.FMT.0020A","12277.FMT.0020B",-6,-2,"Oscillospira (genus)",0.0128632682229633,0.00477374221792023,0.00740275473632656,0.000144486954922227,-0.00649849044640205
"0020: day -6 to -2",1,"0020","12277.FMT.0020A","12277.FMT.0020B",-6,-2,"Oxalobacteraceae (family)",0,0,8.77689120570706e-07,0,0
"0020: day -6 to -2",1,"0020","12277.FMT.0020A","12277.FMT.0020B",-6,-2,"Paenibacillaceae (family)",0,0,1.25384160081529e-07,0,0
"0020: day -6 to -2",1,"0020","12277.FMT.0020A","12277.FMT.0020B",-6,-2,"Paenibacillus (genus)",0,0,2.63306736171212e-06,0,0
"0020: day -6 to -2",1,"0020","12277.FMT.0020A","12277.FMT.0020B",-6,-2,"Parabacteroides (genus)",0,0.000109994060320743,-8.08719322448601e-05,-1.20986933058432e-08,0.000219663842209626
"0020: day -6 to -2",1,"0020","12277.FMT.0020A","12277.FMT.0020B",-6,-2,"Paracoccus (genus)",0,0,1.25384160081529e-07,0,0
"0020: day -6 to -2",1,"0020","12277.FMT.0020A","12277.FMT.0020B",-6,-2,"Parascardovia (genus)",0,0.000439976241282971,-0.000361489132488973,-1.12275873878225e-07,0.000803907207406232
"0020: day -6 to -2",1,"0020","12277.FMT.0020A","12277.FMT.0020B",-6,-2,"Pasteurellaceae (family)",0,0,1.25384160081529e-07,0,0
"0020: day -6 to -2",1,"0020","12277.FMT.0020A","12277.FMT.0020B",-6,-2,"Patulibacter (genus)",0,0,1.25384160081529e-07,0,0
"0020: day -6 to -2",1,"0020","12277.FMT.0020A","12277.FMT.0020B",-6,-2,"Paucibacter (genus)",0,0,1.25384160081529e-07,0,0
"0020: day -6 to -2",1,"0020","12277.FMT.0020A","12277.FMT.0020B",-6,-2,"Pediococcus (genus)",0.0198189614101953,0.0414457619288558,-0.0202424650726877,-0.00132495995048458,0.0118802632065722
"0020: day -6 to -2",1,"0020","12277.FMT.0020A","12277.FMT.0020B",-6,-2,"Pedobacter (genus)",0,0,3.76152480244588e-07,0,0
"0020: day -6 to -2",1,"0020","12277.FMT.0020A","12277.FMT.0020B",-6,-2,"Pelobacteraceae (family)",0,0,2.50768320163059e-07,0,0
"0020: day -6 to -2",1,"0020","12277.FMT.0020A","12277.FMT.0020B",-6,-2,"Peptococcaceae (family)",0,0,1.25384160081529e-07,0,0
"0020: day -6 to -2",1,"0020","12277.FMT.0020A","12277.FMT.0020B",-6,-2,"Peptococcus (genus)",0,0,1.25384160081529e-07,0,0
"0020: day -6 to -2",1,"0020","12277.FMT.0020A","12277.FMT.0020B",-6,-2,"Peptoniphilus (genus)",0,4.39976241282971e-05,-2.7609195090243e-05,-1.93579092893491e-09,9.66981900347492e-05
"0020: day -6 to -2",1,"0020","12277.FMT.0020A","12277.FMT.0020B",-6,-2,"Peptostreptococcaceae (family)",0.0162934730824202,4.39976241282971e-05,0.0148015123891222,0.000250295342728914,-0.0151418625375476
"0020: day -6 to -2",1,"0020","12277.FMT.0020A","12277.FMT.0020B",-6,-2,"Peptostreptococcus (genus)",0,6.59964361924456e-05,-4.81741012343203e-05,-4.35552959010354e-09,0.000139184518126522
"0020: day -6 to -2",1,"0020","12277.FMT.0020A","12277.FMT.0020B",-6,-2,"Phascolarctobacterium (genus)",0,0,3.76152480244588e-07,0,0
"0020: day -6 to -2",1,"0020","12277.FMT.0020A","12277.FMT.0020B",-6,-2,"Phenylobacterium (genus)",0,0,1.25384160081529e-07,0,0
"0020: day -6 to -2",1,"0020","12277.FMT.0020A","12277.FMT.0020B",-6,-2,"Phycicoccus (genus)",0,0,1.25384160081529e-07,0,0
"0020: day -6 to -2",1,"0020","12277.FMT.0020A","12277.FMT.0020B",-6,-2,"Phycisphaerales (order)",0,0,1.25384160081529e-07,0,0
"0020: day -6 to -2",1,"0020","12277.FMT.0020A","12277.FMT.0020B",-6,-2,"Phyllobacteriaceae (family)",0,0,1.25384160081529e-07,0,0
"0020: day -6 to -2",1,"0020","12277.FMT.0020A","12277.FMT.0020B",-6,-2,"Phyllobacterium (genus)",0,0,1.25384160081529e-07,0,0
"0020: day -6 to -2",1,"0020","12277.FMT.0020A","12277.FMT.0020B",-6,-2,"Pirellulaceae (family)",0,0,5.01536640326118e-07,0,0
"0020: day -6 to -2",1,"0020","12277.FMT.0020A","12277.FMT.0020B",-6,-2,"Piscirickettsiaceae (family)",0,0,1.25384160081529e-06,0,0
"0020: day -6 to -2",1,"0020","12277.FMT.0020A","12277.FMT.0020B",-6,-2,"Planctomyces (genus)",0,0,8.77689120570706e-07,0,0
"0020: day -6 to -2",1,"0020","12277.FMT.0020A","12277.FMT.0020B",-6,-2,"Planctomycetes (phylum)",0,0,2.50768320163059e-07,0,0
"0020: day -6 to -2",1,"0020","12277.FMT.0020A","12277.FMT.0020B",-6,-2,"Planifilum (genus)",0,0,1.25384160081529e-07,0,0
"0020: day -6 to -2",1,"0020","12277.FMT.0020A","12277.FMT.0020B",-6,-2,"Planococcaceae (family)",0,0,1.75537824114141e-06,0,0
"0020: day -6 to -2",1,"0020","12277.FMT.0020A","12277.FMT.0020B",-6,-2,"Plesiomonas (genus)",0,0,2.50768320163059e-07,0,0
"0020: day -6 to -2",1,"0020","12277.FMT.0020A","12277.FMT.0020B",-6,-2,"Polaromonas (genus)",0,0,2.50768320163059e-07,0,0
"0020: day -6 to -2",1,"0020","12277.FMT.0020A","12277.FMT.0020B",-6,-2,"Polyangiaceae (family)",0,0,1.25384160081529e-07,0,0
"0020: day -6 to -2",1,"0020","12277.FMT.0020A","12277.FMT.0020B",-6,-2,"Porphyromonas (genus)",0,0,7.52304960489176e-07,0,0
"0020: day -6 to -2",1,"0020","12277.FMT.0020A","12277.FMT.0020B",-6,-2,"Prevotella (genus)",0,0,1.20368793678268e-05,0,0
"0020: day -6 to -2",1,"0020","12277.FMT.0020A","12277.FMT.0020B",-6,-2,"Propionibacteriaceae (family)",0,0,1.50460992097835e-06,0,0
"0020: day -6 to -2",1,"0020","12277.FMT.0020A","12277.FMT.0020B",-6,-2,"Propionibacterium (genus)",0,0,1.00307328065224e-06,0,0
"0020: day -6 to -2",1,"0020","12277.FMT.0020A","12277.FMT.0020B",-6,-2,"Propionicimonas (genus)",0,0,1.25384160081529e-07,0,0
"0020: day -6 to -2",1,"0020","12277.FMT.0020A","12277.FMT.0020B",-6,-2,"Propionigenium (genus)",0,0,1.25384160081529e-07,0,0
"0020: day -6 to -2",1,"0020","12277.FMT.0020A","12277.FMT.0020B",-6,-2,"Propionivibrio (genus)",0,0,1.25384160081529e-07,0,0
"0020: day -6 to -2",1,"0020","12277.FMT.0020A","12277.FMT.0020B",-6,-2,"Proteobacteria (phylum)",0.000190566936636494,0,0.000155492482884867,3.63157573390174e-08,-0.000357626166339765
"0020: day -6 to -2",1,"0020","12277.FMT.0020A","12277.FMT.0020B",-6,-2,"Proteus (genus)",0,0,5.01536640326118e-07,0,0
"0020: day -6 to -2",1,"0020","12277.FMT.0020A","12277.FMT.0020B",-6,-2,"Pseudochrobactrum (genus)",0,0,1.25384160081529e-07,0,0
"0020: day -6 to -2",1,"0020","12277.FMT.0020A","12277.FMT.0020B",-6,-2,"Pseudoclavibacter (genus)",0,0,2.50768320163059e-07,0,0
"0020: day -6 to -2",1,"0020","12277.FMT.0020A","12277.FMT.0020B",-6,-2,"Pseudomonadaceae (family)",0,0,1.25384160081529e-07,0,0
"0020: day -6 to -2",1,"0020","12277.FMT.0020A","12277.FMT.0020B",-6,-2,"Pseudomonas (genus)",0,0,2.38229904154906e-06,0,0
"0020: day -6 to -2",1,"0020","12277.FMT.0020A","12277.FMT.0020B",-6,-2,"Pseudoramibacter (genus)",0,0,1.25384160081529e-07,0,0
"0020: day -6 to -2",1,"0020","12277.FMT.0020A","12277.FMT.0020B",-6,-2,"Psychrobacter (genus)",0,0,3.76152480244588e-07,0,0
"0020: day -6 to -2",1,"0020","12277.FMT.0020A","12277.FMT.0020B",-6,-2,"Psychromonadaceae (family)",0,0,1.25384160081529e-07,0,0
"0020: day -6 to -2",1,"0020","12277.FMT.0020A","12277.FMT.0020B",-6,-2,"R4-41B (family)",0,0,1.25384160081529e-07,0,0
"0020: day -6 to -2",1,"0020","12277.FMT.0020A","12277.FMT.0020B",-6,-2,"RF32 (order)",0,0,2.50768320163059e-07,0,0
"0020: day -6 to -2",1,"0020","12277.FMT.0020A","12277.FMT.0020B",-6,-2,"RF39 (order)",0,0,2.50768320163059e-06,0,0
"0020: day -6 to -2",1,"0020","12277.FMT.0020A","12277.FMT.0020B",-6,-2,"Ralstonia (genus)",0,0,2.50768320163059e-07,0,0
"0020: day -6 to -2",1,"0020","12277.FMT.0020A","12277.FMT.0020B",-6,-2,"Renibacterium (genus)",0,0,1.25384160081529e-07,0,0
"0020: day -6 to -2",1,"0020","12277.FMT.0020A","12277.FMT.0020B",-6,-2,"Rhizobiaceae (family)",0,0,2.50768320163059e-07,0,0
"0020: day -6 to -2",1,"0020","12277.FMT.0020A","12277.FMT.0020B",-6,-2,"Rhizobiales (order)",0,0,1.00307328065224e-06,0,0
"0020: day -6 to -2",1,"0020","12277.FMT.0020A","12277.FMT.0020B",-6,-2,"Rhizobium (genus)",0,0,1.25384160081529e-07,0,0
