"method","MethodLabel","Taxon","target_layer","lda_score","significant","total_count","prevalence_n","prevalence_fraction","mean_relative_abundance","Kingdom","Phylum","Class","Order","Family","Genus"
"LEfSe","LEfSe","JX528223.1.1415","SRF",-2.49764408999345,TRUE,1640,98,0.566473988439306,0.000384157894765431,"Bacteria","Proteobacteria","Deltaproteobacteria","SAR324",NA,NA
"LEfSe","LEfSe","JX528542.1.1431","SRF",-2.49562688821295,TRUE,4883,117,0.676300578034682,0.00103798453407023,"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","NS5"
"LEfSe","LEfSe","KJ757130.1.1808","SRF",-2.4940249654825,TRUE,1451,26,0.15028901734104,0.000323486935395209,"Eukaryota","SAR","Rhizaria","Retaria","Polycystinea","Spumellaria"
"LEfSe","LEfSe","LWDU01044435.2029.3537","SRF",-2.49390402188105,TRUE,1283,43,0.248554913294798,0.000372884266136693,"Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","SAR86",NA
"LEfSe","LEfSe","HQ674497.1.1485","SRF",-2.49274020512202,TRUE,1503,50,0.289017341040462,0.000329301024339274,"Bacteria","Nitrospinae","Nitrospinia","Nitrospinales","Nitrospinaceae","Nitrospina"
"LEfSe","LEfSe","AB974134.1.1382","SRF",-2.49102750385887,TRUE,4024,139,0.803468208092486,0.000879487658292258,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11",NA,NA
"LEfSe","LEfSe","HQ673098.1.1447","SRF",-2.49002399859954,TRUE,1719,120,0.69364161849711,0.00038612682922136,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11",NA,NA
"LEfSe","LEfSe","AB919432.1.1312","SRF",-2.48985883836293,TRUE,1487,42,0.242774566473988,0.000322533861507929,"Archaea","Thaumarchaeota","Marine",NA,NA,NA
"LEfSe","LEfSe","JZKI01000029.13283.14810","SRF",-2.4845879011767,TRUE,1408,31,0.179190751445087,0.000317118159017761,"Bacteria","Nitrospinae","Nitrospinia","Nitrospinales","Nitrospinaceae","Nitrospina"
"LEfSe","LEfSe","HQ673946.1.1447","SRF",-2.48361815807586,TRUE,1796,102,0.589595375722543,0.000379684161028106,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11",NA,NA
"LEfSe","LEfSe","DQ009478.1.1823","SRF",-2.48167543512881,TRUE,1409,23,0.132947976878613,0.000314388695896562,"Bacteria","Nitrospinae","Nitrospinia","Nitrospinales","Nitrospinaceae","Nitrospina"
"LEfSe","LEfSe","GQ337162.1.1465","SRF",-2.47371318202706,TRUE,1763,59,0.341040462427746,0.000321876509534971,"Bacteria","Chloroflexi","SAR202",NA,NA,NA
"LEfSe","LEfSe","JX530772.1.1459","SRF",-2.47105269985154,TRUE,1526,54,0.312138728323699,0.000313998048472619,"Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","SAR86",NA
"LEfSe","LEfSe","AY726979.1.1214","SRF",-2.46985167727716,TRUE,1502,53,0.30635838150289,0.00031076709197051,"Bacteria","Verrucomicrobia","Arctic97B-4",NA,NA,NA
"LEfSe","LEfSe","CERK01000609.94.1618","SRF",-2.46885622258461,TRUE,9162,130,0.751445086705202,0.00211057885574612,"Bacteria","Marinimicrobia",NA,NA,NA,NA
"LEfSe","LEfSe","EU795204.28004.29468","SRF",-2.46660299003456,TRUE,1561,92,0.531791907514451,0.000344792329162494,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11",NA,NA
"LEfSe","LEfSe","DQ156443.1.1290","SRF",-2.46531924491301,TRUE,1480,88,0.508670520231214,0.000336151143988208,"Archaea","Euryarchaeota","Thermoplasmata","Thermoplasmatales","Marine",NA
"LEfSe","LEfSe","GQ375270.1.1510","SRF",-2.46466760512268,TRUE,1479,57,0.329479768786127,0.000305360190298438,"Bacteria","Marinimicrobia",NA,NA,NA,NA
"LEfSe","LEfSe","KJ589886.1.1315","SRF",-2.4635273150884,TRUE,1388,38,0.219653179190751,0.000302952148455898,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11",NA,NA
"LEfSe","LEfSe","JX531146.1.1374","SRF",-2.46226311212245,TRUE,1702,98,0.566473988439306,0.000353242817298158,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11",NA,NA
"LEfSe","LEfSe","HQ673648.1.1464","SRF",-2.45431013015481,TRUE,1475,34,0.196531791907514,0.000299176380312918,"Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","uncultured",NA
"LEfSe","LEfSe","GU145528.1.1489","SRF",-2.4512352065568,TRUE,1234,18,0.104046242774566,0.000293036909468962,"Bacteria","Actinobacteria","Acidimicrobiia","Acidimicrobiales","uncultured","uncultured"
"LEfSe","LEfSe","HQ673846.1.1521","SRF",-2.44965631060572,TRUE,1357,51,0.294797687861272,0.000292688979953877,"Bacteria","Marinimicrobia",NA,NA,NA,NA
"LEfSe","LEfSe","AY534096.1.1494","SRF",-2.44612844384073,TRUE,1639,63,0.364161849710983,0.000309542094204372,"Bacteria","Chloroflexi","SAR202",NA,NA,NA
"LEfSe","LEfSe","CETI01093475.249.1726","SRF",-2.44552067839275,TRUE,2996,89,0.514450867052023,0.00061623370093972,"Bacteria","Chloroflexi","SAR202",NA,NA,NA
"LEfSe","LEfSe","JN166299.1.1437","SRF",-2.44401790580513,TRUE,1639,95,0.549132947976879,0.000334104694076547,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11",NA,NA
"LEfSe","LEfSe","LC081037.1.1463","SRF",-2.44333554867243,TRUE,1423,46,0.265895953757225,0.000292207978433033,"Bacteria","Chloroflexi","SAR202",NA,NA,NA
"LEfSe","LEfSe","HQ672288.1.1494","SRF",-2.44158865575741,TRUE,1630,94,0.543352601156069,0.000341787366769141,"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","NS9",NA
"LEfSe","LEfSe","HQ673826.1.1508","SRF",-2.44037234687303,TRUE,2350,105,0.606936416184971,0.000507404706264102,"Bacteria","Marinimicrobia",NA,NA,NA,NA
"LEfSe","LEfSe","JQ221072.1.914","SRF",-2.43421379863025,TRUE,1328,37,0.213872832369942,0.000283231299780677,"Archaea","Thaumarchaeota","Marine",NA,NA,NA
"LEfSe","LEfSe","GQ337176.1.1436","SRF",-2.4339938020478,TRUE,2713,136,0.786127167630058,0.000580388259856132,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11",NA,NA
"LEfSe","LEfSe","HQ673719.1.1437","SRF",-2.43379854038298,TRUE,1450,79,0.456647398843931,0.000304494134232513,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11",NA,NA
"LEfSe","LEfSe","KT454291.1.914","SRF",-2.43358474543295,TRUE,1386,44,0.254335260115607,0.000289705516625216,"Archaea","Thaumarchaeota","Marine",NA,NA,NA
"LEfSe","LEfSe","AB194000.1.1442","SRF",-2.43194469718641,TRUE,1282,38,0.219653179190751,0.00028026042300027,"Archaea","Thaumarchaeota","Marine",NA,NA,NA
"LEfSe","LEfSe","CEUB01066435.2.1477","SRF",-2.43003361591109,TRUE,1955,89,0.514450867052023,0.000410597587587477,"Bacteria","Chloroflexi","SAR202",NA,NA,NA
"LEfSe","LEfSe","HQ673908.1.1463","SRF",-2.42708960086585,TRUE,1692,104,0.601156069364162,0.00037153344609293,"Bacteria","Proteobacteria","Deltaproteobacteria","SAR324",NA,NA
"LEfSe","LEfSe","HQ672889.1.1533","SRF",-2.42518726530082,TRUE,2700,113,0.653179190751445,0.000584560819232838,"Bacteria","Marinimicrobia",NA,NA,NA,NA
"LEfSe","LEfSe","HQ672584.1.1445","SRF",-2.42495054294816,TRUE,1466,99,0.572254335260116,0.000314810088405425,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11",NA,NA
"LEfSe","LEfSe","GQ337094.1.1520","SRF",-2.42189349163538,TRUE,5717,129,0.745664739884393,0.00133066641000414,"Bacteria","Marinimicrobia",NA,NA,NA,NA
"LEfSe","LEfSe","HQ673516.1.1518","SRF",-2.41892600315267,TRUE,1612,79,0.456647398843931,0.000330318057469379,"Bacteria","Marinimicrobia",NA,NA,NA,NA
"LEfSe","LEfSe","JQ221892.1.914","SRF",-2.41832681848833,TRUE,1289,37,0.213872832369942,0.000273074007098822,"Archaea","Thaumarchaeota","Marine",NA,NA,NA
"LEfSe","LEfSe","HQ672972.1.1520","SRF",-2.41488126927819,TRUE,1325,58,0.335260115606936,0.000273101178238807,"Bacteria","Marinimicrobia",NA,NA,NA,NA
"LEfSe","LEfSe","HQ674189.1.1476","SRF",-2.40996252470659,TRUE,1353,67,0.38728323699422,0.00028339003556092,"Bacteria","Actinobacteria","Acidimicrobiia","Acidimicrobiales","Sva0996",NA
"LEfSe","LEfSe","CETM01003252.1306.2764","SRF",-2.40954750831766,TRUE,1595,65,0.375722543352601,0.000298407691514823,"Archaea","Euryarchaeota","Halobacteria","Halobacteriales","Halobacteriaceae","uncultured"
"LEfSe","LEfSe","HQ673248.1.1512","SRF",-2.40944588734816,TRUE,1286,61,0.352601156069364,0.000275839057258993,"Bacteria","Marinimicrobia",NA,NA,NA,NA
"LEfSe","LEfSe","HQ672402.1.1435","SRF",-2.40922415887211,TRUE,1490,120,0.69364161849711,0.000339806037901174,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11",NA,NA
"LEfSe","LEfSe","KJ589838.1.1433","SRF",-2.40627592024276,TRUE,3999,160,0.92485549132948,0.000875364112639346,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11",NA,NA
"LEfSe","LEfSe","HQ674297.1.1437","SRF",-2.40572287218222,TRUE,2066,124,0.716763005780347,0.000435710255936281,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11",NA,NA
"LEfSe","LEfSe","HQ672240.1.1504","SRF",-2.40344714128993,TRUE,1331,98,0.566473988439306,0.000309749398195157,"Bacteria","Proteobacteria","Deltaproteobacteria","SAR324",NA,NA
"LEfSe","LEfSe","HQ687843.1.1251","SRF",-2.40294966276785,TRUE,1465,94,0.543352601156069,0.000317820410342532,"Bacteria","Proteobacteria","Deltaproteobacteria","SAR324",NA,NA
"LEfSe","LEfSe","EU795230.19888.21427","SRF",-2.39942350430237,TRUE,1282,48,0.277456647398844,0.000266942422110779,"Bacteria","Acidobacteria","Subgroup",NA,NA,NA
"LEfSe","LEfSe","JX441524.1.1478","SRF",-2.39553589651318,TRUE,2757,120,0.69364161849711,0.00059172220671359,"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","NS9",NA
"LEfSe","LEfSe","EU686609.4445.5936","SRF",-2.39291246169033,TRUE,1302,49,0.283236994219653,0.000261320248420254,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae","uncultured"
"LEfSe","LEfSe","JQ220653.1.915","SRF",-2.3919462259706,TRUE,1195,32,0.184971098265896,0.000255509897298636,"Archaea","Thaumarchaeota","Marine",NA,NA,NA
"LEfSe","LEfSe","KJ761501.1.1810","SRF",-2.39078861111282,TRUE,1175,26,0.15028901734104,0.000255326067803589,"Eukaryota","SAR","Rhizaria","Retaria","Polycystinea","Spumellaria"
"LEfSe","LEfSe","HQ674301.1.1476","SRF",-2.38896116155727,TRUE,1210,44,0.254335260115607,0.000254927888239444,"Bacteria","Chloroflexi","SAR202",NA,NA,NA
"LEfSe","LEfSe","GQ377828.1.1263","SRF",-2.38889471887166,TRUE,1609,80,0.46242774566474,0.000308798202405564,"Bacteria","Proteobacteria","Gammaproteobacteria","Salinisphaerales","Salinisphaeraceae","ZD0417"
"LEfSe","LEfSe","DQ396039.1.1526","SRF",-2.38338456148663,TRUE,1018,68,0.393063583815029,0.000277070176444014,"Bacteria","Verrucomicrobia","Arctic97B-4",NA,NA,NA
"LEfSe","LEfSe","CEVV01042651.181.1967","SRF",-2.38084447739284,TRUE,700,40,0.23121387283237,0.000263100781549941,"Eukaryota","SAR","Rhizaria","Retaria","Polycystinea","Collodaria"
"LEfSe","LEfSe","JX878927.1.1404","SRF",-2.3799732790299,TRUE,1296,61,0.352601156069364,0.000261808315513723,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae","AEGEAN-169"
"LEfSe","LEfSe","AEUE01000008.155488.156954","SRF",-2.37667893493953,TRUE,1868,103,0.595375722543353,0.00039446964744449,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Erythrobacteraceae","Erythrobacter"
"LEfSe","LEfSe","KF954238.1.1443","SRF",-2.37382892510046,TRUE,1207,33,0.190751445086705,0.000246332855410076,"Archaea","Thaumarchaeota","Marine",NA,NA,NA
"LEfSe","LEfSe","AM997765.1.1455","SRF",-2.36531982081192,TRUE,1195,40,0.23121387283237,0.000241627424110574,"Bacteria","Chloroflexi","SAR202",NA,NA,NA
"LEfSe","LEfSe","AF114498.1.1489","SRF",-2.36357338042668,TRUE,1079,66,0.38150289017341,0.000274070094713985,"Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Alteromonadaceae","Alteromonas"
"LEfSe","LEfSe","CETA01044412.3.1391","SRF",-2.36262230428695,TRUE,1201,36,0.208092485549133,0.000238759276676085,"Bacteria","Poribacteria","marine",NA,NA,NA
"LEfSe","LEfSe","HQ674182.1.1517","SRF",-2.3618443483774,TRUE,1185,68,0.393063583815029,0.000259706821086035,"Bacteria","Proteobacteria","Gammaproteobacteria","E01-9C-26",NA,NA
"LEfSe","LEfSe","HQ673322.1.1521","SRF",-2.36182142831753,TRUE,1216,74,0.427745664739884,0.000257085817513111,"Bacteria","Marinimicrobia",NA,NA,NA,NA
"LEfSe","LEfSe","GQ337234.1.1475","SRF",-2.36131557067481,TRUE,1132,30,0.173410404624277,0.000238038835951644,"Bacteria","Chloroflexi","SAR202",NA,NA,NA
"LEfSe","LEfSe","JQ678442.1.1571","SRF",-2.35770093313533,TRUE,1129,59,0.341040462427746,0.000249162148712075,"Bacteria","Proteobacteria","Gammaproteobacteria","E01-9C-26",NA,NA
"LEfSe","LEfSe","HQ673682.1.1487","SRF",-2.35603937347103,TRUE,1863,119,0.687861271676301,0.000487247007397202,"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","NS9",NA
"LEfSe","LEfSe","HQ674255.1.1433","SRF",-2.35402455036161,TRUE,1338,102,0.589595375722543,0.000287323925777271,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11",NA,NA
"LEfSe","LEfSe","JX879028.1.1406","SRF",-2.35236075744007,TRUE,861,40,0.23121387283237,0.000236117991471777,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11",NA,NA
"LEfSe","LEfSe","EU802897.1.1438","SRF",-2.3511235906304,TRUE,3693,113,0.653179190751445,0.00077525487450274,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11",NA,NA
"LEfSe","LEfSe","HQ674170.1.1504","SRF",-2.34977785838159,TRUE,1188,132,0.763005780346821,0.000315496911873066,"Bacteria","Verrucomicrobia","Opitutae","MB11C04",NA,NA
"LEfSe","LEfSe","JQ222467.1.914","SRF",-2.34878746391976,TRUE,1099,35,0.202312138728324,0.000231240633221369,"Archaea","Thaumarchaeota","Marine",NA,NA,NA
"LEfSe","LEfSe","GQ337165.1.1513","SRF",-2.34612556288898,TRUE,924,32,0.184971098265896,0.000230197137725253,"Bacteria","Marinimicrobia",NA,NA,NA,NA
"LEfSe","LEfSe","HQ673618.1.1427","SRF",-2.34397610228317,TRUE,1150,47,0.271676300578035,0.000232112060484823,"Bacteria","Acidobacteria","Subgroup",NA,NA,NA
"LEfSe","LEfSe","KJ762586.1.1800","SRF",-2.34366129338153,TRUE,1148,38,0.219653179190751,0.000228980916432934,"Eukaryota","SAR","Rhizaria","Retaria","Polycystinea","Spumellaria"
"LEfSe","LEfSe","AJXC01004589.237.1590","SRF",-2.34129949219689,TRUE,1049,72,0.416184971098266,0.000239225518539437,"Bacteria","Marinimicrobia",NA,NA,NA,NA
"LEfSe","LEfSe","CETM01110955.511.2004","SRF",-2.34021253620063,TRUE,1182,58,0.335260115606936,0.00023556117889131,"Bacteria","Chloroflexi","Anaerolineae","Anaerolineales","Anaerolineaceae","uncultured"
"LEfSe","LEfSe","HQ672331.1.1435","SRF",-2.33596024101047,TRUE,1199,100,0.578034682080925,0.000266898742656165,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11",NA,NA
"LEfSe","LEfSe","HQ672322.1.1517","SRF",-2.33591574646245,TRUE,1163,68,0.393063583815029,0.000237557404268949,"Bacteria","Planctomycetes","Pla3",NA,NA,NA
"LEfSe","LEfSe","FJ545627.1.1478","SRF",-2.33464835117154,TRUE,1465,104,0.601156069364162,0.000398646936472678,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11",NA,NA
"LEfSe","LEfSe","AB735546.1.1462","SRF",-2.33441739961572,TRUE,2778,64,0.369942196531792,0.000580694123812223,"Bacteria","Proteobacteria","Gammaproteobacteria","Salinisphaerales","Salinisphaeraceae","Salinisphaera"
"LEfSe","LEfSe","GQ337267.1.1475","SRF",-2.3313001716397,TRUE,1038,30,0.173410404624277,0.00022207340979618,"Bacteria","Chloroflexi","SAR202",NA,NA,NA
"LEfSe","LEfSe","AB919367.1.1312","SRF",-2.3310029543703,TRUE,1044,34,0.196531791907514,0.000221920770026494,"Archaea","Thaumarchaeota","Marine",NA,NA,NA
"LEfSe","LEfSe","KJ763007.1.1798","SRF",-2.3271989895039,TRUE,2136,80,0.46242774566474,0.000568145688861842,"Eukaryota","Haptophyta","Prymnesiophyceae","Phaeocystis","uncultured",NA
"LEfSe","LEfSe","HQ529849.1.917","SRF",-2.32570864171391,TRUE,1525,77,0.445086705202312,0.000304075723516758,"Archaea","Euryarchaeota","Thermoplasmata","Thermoplasmatales","Marine",NA
"LEfSe","LEfSe","HQ672935.1.1501","SRF",-2.32487927181988,TRUE,1404,110,0.635838150289017,0.000318061220596127,"Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","SAR86",NA
"LEfSe","LEfSe","EU791574.1.914","SRF",-2.32264102046201,TRUE,1095,65,0.375722543352601,0.000227734516232623,"Archaea","Euryarchaeota","Thermoplasmata","Thermoplasmatales","Marine",NA
"LEfSe","LEfSe","EU799540.1.1504","SRF",-2.32181199866384,TRUE,1476,49,0.283236994219653,0.000378055326836744,"Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","SAR86",NA
"LEfSe","LEfSe","JN018772.1.1342","SRF",-2.31973811548964,TRUE,2280,141,0.815028901734104,0.000507459862292444,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11",NA,NA
"LEfSe","LEfSe","JX188292.1.1770","SRF",-2.31935548060062,TRUE,1166,34,0.196531791907514,0.000222679842538889,"Eukaryota","SAR","Rhizaria","Retaria","Polycystinea","Spumellaria"
"LEfSe","LEfSe","AY345405.1.1528","SRF",-2.31613726735221,TRUE,1244,68,0.393063583815029,0.000283667707357996,"Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Alteromonadaceae","Aestuariibacter"
"LEfSe","LEfSe","HQ672481.1.1520","SRF",-2.31515380778113,TRUE,2150,116,0.670520231213873,0.000459809175438815,"Bacteria","Marinimicrobia",NA,NA,NA,NA
"LEfSe","LEfSe","HQ673078.1.1511","SRF",-2.31316014853827,TRUE,3690,137,0.791907514450867,0.000831830403511638,"Bacteria","Marinimicrobia",NA,NA,NA,NA
"LEfSe","LEfSe","KJ881973.1.1438","SRF",-2.31084846505384,TRUE,2745,96,0.554913294797688,0.000553499331523376,"Archaea","Thaumarchaeota","Marine",NA,NA,NA
"LEfSe","LEfSe","DQ009425.1.1991","SRF",-2.30994190526868,TRUE,2338,120,0.69364161849711,0.0005010352111437,"Bacteria","Marinimicrobia",NA,NA,NA,NA
"LEfSe","LEfSe","HQ674015.1.1522","SRF",-2.3092255470315,TRUE,1067,34,0.196531791907514,0.000212246123534679,"Bacteria","Marinimicrobia",NA,NA,NA,NA
"LEfSe","LEfSe","JQ221323.1.914","SRF",-2.3074975934049,TRUE,1008,31,0.179190751445087,0.000210174166900562,"Archaea","Thaumarchaeota","Marine",NA,NA,NA
"LEfSe","LEfSe","KM071693.1.1515","SRF",-2.30718415077973,TRUE,1194,74,0.427745664739884,0.000254152703019893,"Bacteria","Planctomycetes","OM190","uncultured",NA,NA
"LEfSe","LEfSe","AXWN01000011.7871.9346","SRF",-2.30521655476952,TRUE,1030,81,0.468208092485549,0.000228723588731293,"Bacteria","Planctomycetes","Phycisphaerae","Phycisphaerales","Phycisphaeraceae","JL-ETNP-F27"
"LEfSe","LEfSe","GU061848.1.1488","SRF",-2.30509082338183,TRUE,1015,69,0.398843930635838,0.00022778347106808,"Bacteria","Actinobacteria","Acidimicrobiia","Acidimicrobiales","OM1",NA
"LEfSe","LEfSe","EU686587.16947.18447","SRF",-2.3037815787057,TRUE,937,37,0.213872832369942,0.000209780078629817,"Bacteria","Lentisphaerae","Lentisphaeria","Victivallales","Arctic95B-14","uncultured"
"LEfSe","LEfSe","HQ672775.1.1495","SRF",-2.30311085284111,TRUE,1017,36,0.208092485549133,0.000210322680165943,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","AT-s3-44","uncultured"
"LEfSe","LEfSe","JX879030.1.1395","SRF",-2.30002339929828,TRUE,1613,122,0.705202312138728,0.000348530932510636,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11",NA,NA
"LEfSe","LEfSe","JX441591.1.1474","SRF",-2.29970253420611,TRUE,921,35,0.202312138728324,0.000206792800198278,"Bacteria","Proteobacteria","Gammaproteobacteria","E01-9C-26",NA,NA
"LEfSe","LEfSe","EU035854.1.1526","SRF",-2.29947561944568,TRUE,851,41,0.236994219653179,0.000218847108475002,"Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","SAR86",NA
"LEfSe","LEfSe","HQ673788.1.1405","SRF",-2.29889761821463,TRUE,805,63,0.364161849710983,0.000212145885797242,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11",NA,NA
"LEfSe","LEfSe","JN018921.1.1369","SRF",-2.29878315957154,TRUE,990,34,0.196531791907514,0.00020597823018132,"Bacteria","Chloroflexi","SAR202",NA,NA,NA
"LEfSe","LEfSe","KJ589852.1.1429","SRF",-2.29712546896989,TRUE,3167,136,0.786127167630058,0.000704487372143039,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11",NA,NA
"LEfSe","LEfSe","EU686644.33641.35119","SRF",-2.29594309424532,TRUE,1126,62,0.358381502890173,0.00022727231598335,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","AT-s3-44","uncultured"
"LEfSe","LEfSe","DQ156481.1.1248","SRF",-2.29460706474949,TRUE,1947,83,0.479768786127168,0.000393196078089616,"Archaea","Euryarchaeota","Thermoplasmata","Thermoplasmatales","Marine",NA
"LEfSe","LEfSe","CEUC01139520.1.1105","SRF",-2.29402499644599,TRUE,973,33,0.190751445086705,0.000203722497312482,"Archaea","Woesearchaeota",NA,NA,NA,NA
"LEfSe","LEfSe","HQ671908.1.1429","SRF",-2.2933785296583,TRUE,1886,88,0.508670520231214,0.000442528433659144,"Bacteria","Chloroflexi","SAR202",NA,NA,NA
"LEfSe","LEfSe","JX206777.1.1466","SRF",-2.29269417410314,TRUE,1179,65,0.375722543352601,0.000324383327214025,"Bacteria","Actinobacteria","Acidimicrobiia","Acidimicrobiales","OM1",NA
"LEfSe","LEfSe","HQ673345.1.1528","SRF",-2.29243228514053,TRUE,968,35,0.202312138728324,0.00020297293449039,"Bacteria","Marinimicrobia",NA,NA,NA,NA
"LEfSe","LEfSe","HQ672701.1.1507","SRF",-2.29109178316878,TRUE,973,84,0.485549132947977,0.000240784336947253,"Bacteria","Verrucomicrobia","Arctic97B-4",NA,NA,NA
"LEfSe","LEfSe","KJ549334.1.915","SRF",-2.28799670476132,TRUE,937,40,0.23121387283237,0.000201538948261249,"Archaea","Thaumarchaeota","Marine",NA,NA,NA
"LEfSe","LEfSe","HQ672651.1.1436","SRF",-2.28788888749169,TRUE,1097,97,0.560693641618497,0.000240788767945929,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11",NA,NA
"LEfSe","LEfSe","HQ672684.1.1504","SRF",-2.28605396261326,TRUE,950,48,0.277456647398844,0.000204345731833614,"Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","JL-ETNP-Y6","uncultured"
"LEfSe","LEfSe","AZHQ01000013.3641.5097","SRF",-2.2822867732679,TRUE,1006,60,0.346820809248555,0.000208021866654283,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11",NA,NA
